algorithm,algorithm_version,suite,suite_version,dimension,function_set,n_runs,pairing_design,seed_policy,seed_schedule_path,max_fes,stopping_rule,parameter_file,boundary_handling,evidence_release_id,raw_path,raw_checksum,source_type,environment_id,fp_sentinel,commit_sha,completeness,comparability_status,notes,function_set_hash
fdb-agsk,repo@2d72f6497060,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),10,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/fdb-agsk/seed_schedule.csv,100000,max_evaluations,benchmarks/cec_reference_results/cec2013/fdb-agsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv,sha256:d851c7c1508a8cee1dccfc319bbf2fcda9148366cd89215f4fa7dbd94d302778,local-python-runner(per environment.json),sha256:241e066edb1a,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,2d72f64970608a7f3b14407dc230f929dacc28d5,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
fdb-agsk,repo@2d72f6497060,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),30,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/fdb-agsk/seed_schedule.csv,300000,max_evaluations,benchmarks/cec_reference_results/cec2013/fdb-agsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/fdb-agsk/fdb-agsk_cec2013_D30.csv,sha256:3db618e98b6dfe7d1ce2f4f9c21f51d32f44587ed70747c83464a216b940eb5c,local-python-runner(per environment.json),sha256:241e066edb1a,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,2d72f64970608a7f3b14407dc230f929dacc28d5,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
fdb-agsk,repo@2d72f6497060,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),50,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/fdb-agsk/seed_schedule.csv,500000,max_evaluations,benchmarks/cec_reference_results/cec2013/fdb-agsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/fdb-agsk/fdb-agsk_cec2013_D50.csv,sha256:037e2da5ced2ac46ced92a3c1e8fa6cbaee0a5c5d3014ece1928e2ee0b49519b,local-python-runner(per environment.json),sha256:241e066edb1a,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,2d72f64970608a7f3b14407dc230f929dacc28d5,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
atmals-gsk,repo@2d72f6497060,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),10,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/atmals-gsk/seed_schedule.csv,100000,max_evaluations,benchmarks/cec_reference_results/cec2013/atmals-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv,sha256:0557f97750b161356ddcff7cc141b6607891061fbdc7cf5bd3e770462cd128e8,local-python-runner(per environment.json),sha256:0f8565ae04bd,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,2d72f64970608a7f3b14407dc230f929dacc28d5,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
atmals-gsk,repo@2d72f6497060,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),30,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/atmals-gsk/seed_schedule.csv,300000,max_evaluations,benchmarks/cec_reference_results/cec2013/atmals-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/atmals-gsk/atmals-gsk_cec2013_D30.csv,sha256:0104da30e5005779469cd954351e3cfe66790a6bad7fcc69740150ee6e97ec13,local-python-runner(per environment.json),sha256:0f8565ae04bd,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,2d72f64970608a7f3b14407dc230f929dacc28d5,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
atmals-gsk,repo@2d72f6497060,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),50,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/atmals-gsk/seed_schedule.csv,500000,max_evaluations,benchmarks/cec_reference_results/cec2013/atmals-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/atmals-gsk/atmals-gsk_cec2013_D50.csv,sha256:6c75626189fc6fdc803d81916e8951ff1a4ae0d59bee724d2baf4f7ebcf1b881,local-python-runner(per environment.json),sha256:0f8565ae04bd,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,2d72f64970608a7f3b14407dc230f929dacc28d5,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
egsk,repo@2d72f6497060,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),10,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/egsk/seed_schedule.csv,100000,max_evaluations,benchmarks/cec_reference_results/cec2013/egsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/egsk/egsk_cec2013_D10.csv,sha256:dfd88f8b63f884b3eda235ad85d895bdd23706a61658f7b2f94315a744fa25f5,local-python-runner(per environment.json),sha256:9d0c2252270a,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,2d72f64970608a7f3b14407dc230f929dacc28d5,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),egsk solver provenance (fmincon vs SciPy) = Phase 2 task 8,9a107a160e9a74d5
egsk,repo@2d72f6497060,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),30,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/egsk/seed_schedule.csv,300000,max_evaluations,benchmarks/cec_reference_results/cec2013/egsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/egsk/egsk_cec2013_D30.csv,sha256:bb7baf89adf6c9967e7d027153ac04d9170b1cc1fdd75c2b779078dda1adec4b,local-python-runner(per environment.json),sha256:9d0c2252270a,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,2d72f64970608a7f3b14407dc230f929dacc28d5,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),egsk solver provenance (fmincon vs SciPy) = Phase 2 task 8,9a107a160e9a74d5
egsk,repo@2d72f6497060,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),50,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/egsk/seed_schedule.csv,500000,max_evaluations,benchmarks/cec_reference_results/cec2013/egsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/egsk/egsk_cec2013_D50.csv,sha256:f75de2cd9c44676476509e1814afb9f55f4a2ccae8c1f7855040022015ad780f,local-python-runner(per environment.json),sha256:9d0c2252270a,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,2d72f64970608a7f3b14407dc230f929dacc28d5,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),egsk solver provenance (fmincon vs SciPy) = Phase 2 task 8,9a107a160e9a74d5
dt-gsk,repo@2d72f6497060,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),10,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/dt-gsk/seed_schedule.csv,100000,max_evaluations,benchmarks/cec_reference_results/cec2013/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/dt-gsk/dt-gsk_cec2013_D10.csv,sha256:a53549985e837911ae6d65d1dd010332e3607232d746e32097e030619b389f0b,local-python-runner(per environment.json),sha256:2a7af1549fa2,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,2d72f64970608a7f3b14407dc230f929dacc28d5,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
dt-gsk,repo@2d72f6497060,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),30,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/dt-gsk/seed_schedule.csv,300000,max_evaluations,benchmarks/cec_reference_results/cec2013/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/dt-gsk/dt-gsk_cec2013_D30.csv,sha256:dabd5904bbece77752394f6ac7d88ccf905d4fdad9b5aec2d45e831c132e6be2,local-python-runner(per environment.json),sha256:2a7af1549fa2,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,2d72f64970608a7f3b14407dc230f929dacc28d5,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
dt-gsk,repo@2d72f6497060,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),50,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/dt-gsk/seed_schedule.csv,500000,max_evaluations,benchmarks/cec_reference_results/cec2013/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/dt-gsk/dt-gsk_cec2013_D50.csv,sha256:8ed640c7057173bb02ad4e6cf52bc4eaed5d8b03c4239094827ce6586eb97f21,local-python-runner(per environment.json),sha256:2a7af1549fa2,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,2d72f64970608a7f3b14407dc230f929dacc28d5,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
agsk,unrecorded,cec2020,cec2020 (context suite),05,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10,unrecorded,not-applicable(context; no per-run evidence),unrecorded,MISSING,unrecorded,unrecorded,MISSING,unrecorded,PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2020/agsk/agsk_cec2020_D05.csv,sha256:b106033b25e1b37d3d63078a6cfdf96293c63dc090c81458f6f88289bf6075c0,unverified(summary-only import or local; no environment.json),,,,context-suite: summary-only; no per-run/seed/environment evidence,context-only: NOT admissible for seven-method panel,context suite per Section 4.3; do not promote to formal panel without complete comparable evidence,d10434d8c3b61a40
agsk,unrecorded,cec2020,cec2020 (context suite),10,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10,unrecorded,not-applicable(context; no per-run evidence),unrecorded,MISSING,unrecorded,unrecorded,MISSING,unrecorded,PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2020/agsk/agsk_cec2020_D10.csv,sha256:ceb4150495052c481c5c59758bc21d19b4ce526f873d60cbc91dc9324a45d8c0,unverified(summary-only import or local; no environment.json),,,,context-suite: summary-only; no per-run/seed/environment evidence,context-only: NOT admissible for seven-method panel,context suite per Section 4.3; do not promote to formal panel without complete comparable evidence,d10434d8c3b61a40
agsk,unrecorded,cec2020,cec2020 (context suite),15,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10,unrecorded,not-applicable(context; no per-run evidence),unrecorded,MISSING,unrecorded,unrecorded,MISSING,unrecorded,PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2020/agsk/agsk_cec2020_D15.csv,sha256:ba22ca0e0680bc49ce99e7e0ba6bca139d36bbbb576f1b83a485683e8adde9f1,unverified(summary-only import or local; no environment.json),,,,context-suite: summary-only; no per-run/seed/environment evidence,context-only: NOT admissible for seven-method panel,context suite per Section 4.3; do not promote to formal panel without complete comparable evidence,d10434d8c3b61a40
agsk,unrecorded,cec2020,cec2020 (context suite),20,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10,unrecorded,not-applicable(context; no per-run evidence),unrecorded,MISSING,unrecorded,unrecorded,MISSING,unrecorded,PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2020/agsk/agsk_cec2020_D20.csv,sha256:b7cfb475f1573367d796d5a721d9d3d92db71a5852179ba3fe2f52ad958559fc,unverified(summary-only import or local; no environment.json),,,,context-suite: summary-only; no per-run/seed/environment evidence,context-only: NOT admissible for seven-method panel,context suite per Section 4.3; do not promote to formal panel without complete comparable evidence,d10434d8c3b61a40
decc-g,unrecorded,cec2013lsgo,cec2013lsgo (context suite),unrecorded,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15,unrecorded,not-applicable(context; no per-run evidence),unrecorded,MISSING,unrecorded,unrecorded,MISSING,unrecorded,"not-applicable(out-of-paper-scope; _external_baselines, unmanifested by design)",benchmarks/cec_reference_results/_external_baselines/cec2013lsgo/decc-g/decc-g_cec2013lsgo.csv,sha256:426c793165bd0b3ce3f2cb4f89d99a3c3b3b7417c272d46180484396d2075bd4,unverified(summary-only import or local; no environment.json),,,,context-suite: summary-only; no per-run/seed/environment evidence,context-only: NOT admissible for seven-method panel,"out of paper scope per CR-0019 (2026-07-28): external baselines appear in no panel, table or claim; relocated to _external_baselines/ with EV-09 provenance sidecar; summary-only transcription unverified; MOS objective-variant caveat applies on F3/F6/F10",e38607c74561d5b8
mos,unrecorded,cec2013lsgo,cec2013lsgo (context suite),unrecorded,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15,unrecorded,not-applicable(context; no per-run evidence),unrecorded,MISSING,unrecorded,unrecorded,MISSING,unrecorded,"not-applicable(out-of-paper-scope; _external_baselines, unmanifested by design)",benchmarks/cec_reference_results/_external_baselines/cec2013lsgo/mos/mos_cec2013lsgo.csv,sha256:0716596c45e301669ecc9bbe1c53160c9a7d5a659a6159773704f4538fc43fb1,unverified(summary-only import or local; no environment.json),,,,context-suite: summary-only; no per-run/seed/environment evidence,context-only: NOT admissible for seven-method panel,"out of paper scope per CR-0019 (2026-07-28): external baselines appear in no panel, table or claim; relocated to _external_baselines/ with EV-09 provenance sidecar; summary-only transcription unverified; MOS objective-variant caveat applies on F3/F6/F10",e38607c74561d5b8
shade-ils,unrecorded,cec2013lsgo,cec2013lsgo (context suite),unrecorded,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15,unrecorded,not-applicable(context; no per-run evidence),unrecorded,MISSING,unrecorded,unrecorded,MISSING,unrecorded,"not-applicable(out-of-paper-scope; _external_baselines, unmanifested by design)",benchmarks/cec_reference_results/_external_baselines/cec2013lsgo/shade-ils/shade-ils_cec2013lsgo.csv,sha256:07cc993304c0db81e06f9c06f013e72732d44cb6e2d44772ff4a4caa5c0db46b,"unverified(summary-only import, mean column only; no environment.json)",,,,context-suite: summary-only; no per-run/seed/environment evidence,context-only: NOT admissible for seven-method panel,"out of paper scope per CR-0019 (2026-07-28): external baselines appear in no panel, table or claim; relocated to _external_baselines/ with EV-09 provenance sidecar; summary-only transcription unverified; MOS objective-variant caveat applies on F3/F6/F10; imported 2026-07-26 (commit 7f28cb27b); row added 2026-07-28 (was missing entirely)",e38607c74561d5b8
